Province,Province_ch,Region,Region_ch,District/County,District/County_ch,Longitude,Latitude,Post Code
Shanxi Province,山西省,Shuozhou,朔州市,Ying County,应县,113.18,39.55,37600
Shanxi Province,山西省,Shuozhou,朔州市,Youyu County,右玉县,112.47,39.98,37200
Shanxi Province,山西省,Shuozhou,朔州市,Huairen County,怀仁县,113.08,39.83,38300
Shanxi Province,山西省,Jinzhong City,晋中市,Jinzhong City,晋中市,112.75,37.68,30600
Shanxi Province,山西省,Jinzhong City,晋中市,Yuci District,榆次区,112.75,37.68,30600
Shanxi Province,山西省,Jinzhong City,晋中市,Yushe County,榆社县,112.97,37.07,31800
Shanxi Province,山西省,Jinzhong City,晋中市,Zuoquan County,左权县,113.37,37.07,32600
Shanxi Province,山西省,Jinzhong City,晋中市,Heshun County,和顺县,113.57,37.33,32700
Shanxi Province,山西省,Jinzhong City,晋中市,Xiyang County,昔阳县,113.7,37.62,45300
Shanxi Province,山西省,Jinzhong City,晋中市,Shouyang County,寿阳县,113.18,37.88,45400
Shanxi Province,山西省,Jinzhong City,晋中市,Taigu County,太谷县,112.55,37.42,30800
Shanxi Province,山西省,Jinzhong City,晋中市,Qixian,祁县,112.33,37.35,30900
Shanxi Province,山西省,Jinzhong City,晋中市,Pingyao County,平遥县,112.17,37.18,31100
Shanxi Province,山西省,Jinzhong City,晋中市,Lingshi County,灵石县,111.77,36.85,31300
Shanxi Province,山西省,Jinzhong City,晋中市,Market,介休市,111.92,37.03,32000
Shanxi Province,山西省,Transport city,运城市,Transport city,运城市,110.98,35.02,44000
Shanxi Province,山西省,Transport city,运城市,Salt lake area,盐湖区,110.98,35.02,44000
Shanxi Province,山西省,Transport city,运城市,Linyi County,临猗县,110.77,35.15,44100
Shanxi Province,山西省,Transport city,运城市,Wanrong County,万荣县,110.83,35.42,44200
Shanxi Province,山西省,Transport city,运城市,Wenxi County,闻喜县,111.22,35.35,43800
Shanxi Province,山西省,Transport city,运城市,Takayama Prefecture,稷山县,110.97,35.6,43200
Shanxi Province,山西省,Transport city,运城市,Xinyi County,新绛县,111.22,35.62,43100
Shanxi Province,山西省,Transport city,运城市,Dangxian County,绛县,111.57,35.48,43600
Shanxi Province,山西省,Transport city,运城市,Yuanqu County,垣曲县,111.67,35.3,43700
Shanxi Province,山西省,Transport city,运城市,Xia County,夏县,111.22,35.15,44400
Shanxi Province,山西省,Transport city,运城市,Pinglu County,平陆县,111.22,34.83,44300
Shanxi Province,山西省,Transport city,运城市,Ruicheng County,芮城县,110.68,34.7,44600
Shanxi Province,山西省,Transport city,运城市,Hejin,河津市,110.7,35.6,43300
Shanxi Province,山西省,Xinzhou,忻州市,Xinzhou,忻州市,112.73,38.42,34000
Shanxi Province,山西省,Xinzhou,忻州市,Xinfu District,忻府区,112.73,38.42,34000
Shanxi Province,山西省,Xinzhou,忻州市,Dingxiang County,定襄县,112.95,38.48,35400
Shanxi Province,山西省,Xinzhou,忻州市,Wutai County,五台县,113.25,38.73,35500
Shanxi Province,山西省,Xinzhou,忻州市,Extended county,代县,112.95,39.07,34200
Shanxi Province,山西省,Xinzhou,忻州市,Fanzhi County,繁峙县,113.25,39.18,34300
Shanxi Province,山西省,Xinzhou,忻州市,Ningwu County,宁武县,112.3,39,36700
Shanxi Province,山西省,Xinzhou,忻州市,Jingle County,静乐县,111.93,38.37,35100
Shanxi Province,山西省,Xinzhou,忻州市,Shenchi County,神池县,112.2,39.08,36100
Shanxi Province,山西省,Xinzhou,忻州市,Wuzhai County,五寨县,111.85,38.9,36200
Shanxi Province,山西省,Xinzhou,忻州市,岢 岢 岢 岢 岢,岢岚县,111.57,38.7,36300
Shanxi Province,山西省,Xinzhou,忻州市,Hequ County,河曲县,111.13,39.38,36500
Shanxi Province,山西省,Xinzhou,忻州市,Yiguan County,偏关县,111.5,39.43,36400
Shanxi Province,山西省,Xinzhou,忻州市,Yuanping City,原平市,112.7,38.73,34100
Shanxi Province,山西省,Linfen City,临汾市,Linfen City,临汾市,111.52,36.08,41000
Shanxi Province,山西省,Linfen City,临汾市,Yaotu District,尧都区,111.52,36.08,41000
Shanxi Province,山西省,Linfen City,临汾市,Quwo County,曲沃县,111.47,35.63,43400
Shanxi Province,山西省,Linfen City,临汾市,Yicheng County,翼城县,111.72,35.73,43500
Shanxi Province,山西省,Linfen City,临汾市,Xiangfen County,襄汾县,111.43,35.88,41500
Shanxi Province,山西省,Linfen City,临汾市,Hongdong County,洪洞县,111.67,36.25,41600
Shanxi Province,山西省,Linfen City,临汾市,Ancient county,古县,111.92,36.27,42400
Shanxi Province,山西省,Linfen City,临汾市,Anze County,安泽县,112.25,36.15,42500
Shanxi Province,山西省,Linfen City,临汾市,Fushan County,浮山县,111.83,35.97,42600
Shanxi Province,山西省,Linfen City,临汾市,Ji County,吉县,110.68,36.1,42200
Shanxi Province,山西省,Linfen City,临汾市,Xiangning County,乡宁县,110.83,35.97,42100
Shanxi Province,山西省,Linfen City,临汾市,Daning County,大宁县,110.75,36.47,42300
Shanxi Province,山西省,Linfen City,临汾市,Qixian County,隰县,110.93,36.7,41300
Shanxi Province,山西省,Linfen City,临汾市,Yonghe County,永和县,110.63,36.77,41400
Shanxi Province,山西省,Linfen City,临汾市,Pu County,蒲县,111.08,36.42,41200
Shanxi Province,山西省,Linfen City,临汾市,Fenxi County,汾西县,111.57,36.65,31500
Shanxi Province,山西省,Linfen City,临汾市,Houma City,侯马市,111.35,35.62,43000
Shanxi Province,山西省,Linfen City,临汾市,Huozhou,霍州市,111.72,36.57,31400
Shanxi Province,山西省,Luliang City,吕梁市,Luliang City,吕梁市,111.13,37.52,33000
Shanxi Province,山西省,Luliang City,吕梁市,Littering area,离石区,111.13,37.52,33000
Shanxi Province,山西省,Luliang City,吕梁市,Wenshui County,文水县,112.02,37.43,32100
Shanxi Province,山西省,Luliang City,吕梁市,Jiaocheng County,交城县,112.15,37.55,30500
Shanxi Province,山西省,Luliang City,吕梁市,Xingxian,兴县,111.12,38.47,33600
Shanxi Province,山西省,Luliang City,吕梁市,Linxian,临县,110.98,37.95,33200
Shanxi Province,山西省,Luliang City,吕梁市,Liulin County,柳林县,110.9,37.43,33300
Shanxi Province,山西省,Luliang City,吕梁市,Shilou County,石楼县,110.83,37,32500
Shanxi Province,山西省,Luliang City,吕梁市,Lanxian County,岚县,111.67,38.28,35200
Shanxi Province,山西省,Luliang City,吕梁市,Fangshan County,方山县,111.23,37.88,33100
Shanxi Province,山西省,Luliang City,吕梁市,Zhongyang County,中阳县,111.18,37.33,33400
Shanxi Province,山西省,Luliang City,吕梁市,Jiakou County,交口县,111.2,36.97,32400
Shanxi Province,山西省,Luliang City,吕梁市,Xiaoyi City,孝义市,111.77,37.15,32300
Shanxi Province,山西省,Luliang City,吕梁市,Fenyang City,汾阳市,111.78,37.27,32200
Inner Mongolia Autonomous Region,内蒙古自治区,Hohhot City,呼和浩特市,Hohhot City,呼和浩特市,111.73,40.83,10000
Inner Mongolia Autonomous Region,内蒙古自治区,Hohhot City,呼和浩特市,New town area,新城区,111.65,40.87,10000
Inner Mongolia Autonomous Region,内蒙古自治区,Hohhot City,呼和浩特市,Return to the people,回民区,111.6,40.8,10030
Inner Mongolia Autonomous Region,内蒙古自治区,Hohhot City,呼和浩特市,Yuquan District,玉泉区,111.67,40.75,10000
Inner Mongolia Autonomous Region,内蒙古自治区,Hohhot City,呼和浩特市,SaiHan District,赛罕区,111.68,40.8,10020
Inner Mongolia Autonomous Region,内蒙古自治区,Hohhot City,呼和浩特市,Turkom Zuoqi,土默特左旗,111.13,40.72,10100
Inner Mongolia Autonomous Region,内蒙古自治区,Hohhot City,呼和浩特市,Toto County,托克托县,111.18,40.27,10200
Inner Mongolia Autonomous Region,内蒙古自治区,Hohhot City,呼和浩特市,Helinle County,和林格尔县,111.82,40.38,11500
Inner Mongolia Autonomous Region,内蒙古自治区,Hohhot City,呼和浩特市,Qingshuihe County,清水河县,111.68,39.92,11600
Inner Mongolia Autonomous Region,内蒙古自治区,Hohhot City,呼和浩特市,Wuchuan County,武川县,111.45,41.08,11700
Inner Mongolia Autonomous Region,内蒙古自治区,Baotou City,包头市,Baotou City,包头市,109.83,40.65,14000
Inner Mongolia Autonomous Region,内蒙古自治区,Baotou City,包头市,Donghe District,东河区,110.02,40.58,14040
Inner Mongolia Autonomous Region,内蒙古自治区,Baotou City,包头市,Kundulun District,昆都仑区,109.83,40.63,14010
Inner Mongolia Autonomous Region,内蒙古自治区,Baotou City,包头市,Qingshan District,青山区,109.9,40.65,14030
Inner Mongolia Autonomous Region,内蒙古自治区,Baotou City,包头市,Shiguang District,石拐区,110.27,40.68,14070
Inner Mongolia Autonomous Region,内蒙古自治区,Baotou City,包头市,Jiutihara District,九原区,109.97,40.6,14060
Inner Mongolia Autonomous Region,内蒙古自治区,Baotou City,包头市,Turkom Right Banner,土默特右旗,110.52,40.57,14100
Inner Mongolia Autonomous Region,内蒙古自治区,Baotou City,包头市,Guyang County,固阳县,110.05,41.03,14200
Inner Mongolia Autonomous Region,内蒙古自治区,Baotou City,包头市,Darhamima Mingan Union Flag,达尔罕茂明安联合旗,110.43,41.7,14500
Inner Mongolia Autonomous Region,内蒙古自治区,Wuhai City,乌海市,Wuhai City,乌海市,106.82,39.67,16000
Inner Mongolia Autonomous Region,内蒙古自治区,Wuhai City,乌海市,Hai Bay Bay Area,海勃湾区,106.83,39.7,16000
Inner Mongolia Autonomous Region,内蒙古自治区,Wuhai City,乌海市,Hainan,海南区,106.88,39.43,16000
Inner Mongolia Autonomous Region,内蒙古自治区,Wuhai City,乌海市,Wuda District,乌达区,106.7,39.5,16000
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Chifeng City,赤峰市,118.92,42.27,24000
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Hongshan District,红山区,118.97,42.28,24000
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Yuanbao Mountain District,元宝山区,119.28,42.03,24000
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Songshan District,松山区,118.92,42.28,24000
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Arukorqin Banner,阿鲁科尔沁旗,120.08,43.88,25550
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Balin Zuoqi,巴林左旗,119.38,43.98,25450
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Barin Right Banner,巴林右旗,118.67,43.52,25150
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Linxi County,林西县,118.05,43.6,25350
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Kashkteng Banner,克什克腾旗,117.53,43.25,25350
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Weng Niuteqi,翁牛特旗,119.02,42.93,24500
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Karaqinqi,喀喇沁旗,118.7,41.93,24400
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Ningcheng County,宁城县,119.33,41.6,24200
Inner Mongolia Autonomous Region,内蒙古自治区,Chifeng City,赤峰市,Aohan Banner,敖汉旗,119.9,42.28,24300
Inner Mongolia Autonomous Region,内蒙古自治区,Tongliao City,通辽市,Tongliao City,通辽市,122.27,43.62,28000
Inner Mongolia Autonomous Region,内蒙古自治区,Tongliao City,通辽市,Corin District,科尔沁区,122.27,43.62,28000
Inner Mongolia Autonomous Region,内蒙古自治区,Tongliao City,通辽市,Korqin's left wing Zhongqi,科尔沁左翼中旗,123.32,44.13,29300
Inner Mongolia Autonomous Region,内蒙古自治区,Tongliao City,通辽市,Korqin's left wing back flag,科尔沁左翼后旗,122.35,42.95,28100
Inner Mongolia Autonomous Region,内蒙古自治区,Tongliao City,通辽市,Kailu County,开鲁县,121.3,43.6,28400
Inner Mongolia Autonomous Region,内蒙古自治区,Tongliao City,通辽市,Kuron Banner,库伦旗,121.77,42.73,28200
Inner Mongolia Autonomous Region,内蒙古自治区,Tongliao City,通辽市,Naiman Banner,奈曼旗,120.65,42.85,28300
Inner Mongolia Autonomous Region,内蒙古自治区,Tongliao City,通辽市,Zarut Banner,扎鲁特旗,120.92,44.55,29100
Inner Mongolia Autonomous Region,内蒙古自治区,Tongliao City,通辽市,Huolin Guole City,霍林郭勒市,119.65,45.53,29200
Inner Mongolia Autonomous Region,内蒙古自治区,Ordos,鄂尔多斯市,Ordos,鄂尔多斯市,109.8,39.62,17000
Inner Mongolia Autonomous Region,内蒙古自治区,Ordos,鄂尔多斯市,Dongsheng District,东胜区,110,39.82,17000
Inner Mongolia Autonomous Region,内蒙古自治区,Ordos,鄂尔多斯市,Dalat Banner,达拉特旗,110.03,40.4,14300
Inner Mongolia Autonomous Region,内蒙古自治区,Ordos,鄂尔多斯市,Jun Ge Ban,准格尔旗,111.23,39.87,17100
Inner Mongolia Autonomous Region,内蒙古自治区,Ordos,鄂尔多斯市,Ortokqian flag,鄂托克前旗,107.48,38.18,16200
Inner Mongolia Autonomous Region,内蒙古自治区,Ordos,鄂尔多斯市,Ortoch Banner,鄂托克旗,107.98,39.1,16100
Inner Mongolia Autonomous Region,内蒙古自治区,Ordos,鄂尔多斯市,Hangzhou Jinqi,杭锦旗,108.72,39.83,17400
Inner Mongolia Autonomous Region,内蒙古自治区,Ordos,鄂尔多斯市,Ukraine Banner,乌审旗,108.85,38.6,17300
Inner Mongolia Autonomous Region,内蒙古自治区,Ordos,鄂尔多斯市,Ikinhlo Banner,伊金霍洛旗,109.73,39.57,17200
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,Hulunbeir,呼伦贝尔市,119.77,49.22,21000
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,Hailar District,海拉尔区,119.77,49.22,21000
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,Arong Banner,阿荣旗,123.47,48.13,162750
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,Olun Autonomous Banner,鄂伦春自治旗,123.72,50.58,22450
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,Ewenki Autonomous Banner,鄂温克族自治旗,119.75,49.13,21100
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,Chen Balhu Banner,陈巴尔虎旗,119.43,49.32,21500
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,New Balhu Zuoqi,新巴尔虎左旗,118.27,48.22,21200
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,New Barcoro Right Banner,新巴尔虎右旗,116.82,48.67,21300
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,Manzhouli City,满洲里市,117.45,49.58,21400
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,Kukeshi City,牙克石市,120.73,49.28,22150
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,Zhalantun City,扎兰屯市,122.75,47.98,162650
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,Erguna City,额尔古纳市,120.18,50.23,22250
Inner Mongolia Autonomous Region,内蒙古自治区,Hulunbeir,呼伦贝尔市,Genhe City,根河市,121.52,50.78,22350
Inner Mongolia Autonomous Region,内蒙古自治区,Bayannuer City,巴彦淖尔市,Bayannuer City,巴彦淖尔市,107.42,40.75,15000
Inner Mongolia Autonomous Region,内蒙古自治区,Bayannuer City,巴彦淖尔市,Linhe District,临河区,107.4,40.75,15000
Inner Mongolia Autonomous Region,内蒙古自治区,Bayannuer City,巴彦淖尔市,Wuyuan County,五原县,108.27,41.1,15100
Inner Mongolia Autonomous Region,内蒙古自治区,Bayannuer City,巴彦淖尔市,Takou County,磴口县,107.02,40.33,15200
Inner Mongolia Autonomous Region,内蒙古自治区,Bayannuer City,巴彦淖尔市,Urart Qianqi Banner,乌拉特前旗,108.65,40.72,14400
Inner Mongolia Autonomous Region,内蒙古自治区,Bayannuer City,巴彦淖尔市,Ulatzaka Banner,乌拉特中旗,108.52,41.57,15300
Inner Mongolia Autonomous Region,内蒙古自治区,Bayannuer City,巴彦淖尔市,Urater Houqi Banner,乌拉特后旗,107.07,41.1,15543
Inner Mongolia Autonomous Region,内蒙古自治区,Bayannuer City,巴彦淖尔市,Hangjin Houqi Banner,杭锦后旗,107.15,40.88,15400
Inner Mongolia Autonomous Region,内蒙古自治区,Wulanchabu,乌兰察布市,Wulanchabu,乌兰察布市,113.12,40.98,12000
Inner Mongolia Autonomous Region,内蒙古自治区,Wulanchabu,乌兰察布市,Jining District,集宁区,113.1,41.03,12000
Inner Mongolia Autonomous Region,内蒙古自治区,Wulanchabu,乌兰察布市,Zhuozi County,卓资县,112.57,40.9,12300
Inner Mongolia Autonomous Region,内蒙古自治区,Wulanchabu,乌兰察布市,Hua De County,化德县,114,41.9,13350
Inner Mongolia Autonomous Region,内蒙古自治区,Wulanchabu,乌兰察布市,Shangdu County,商都县,113.53,41.55,13450
Inner Mongolia Autonomous Region,内蒙古自治区,Wulanchabu,乌兰察布市,Xinghe County,兴和县,113.88,40.88,13650
