Province,Region,Longitude,Latitude,Post Code
Guizhou,Qingzhen,106.47,26.55,551400
Guizhou,Liupan Water Market,104.83,26.6,553000
Guizhou,Zhongshan,104.83,26.6,553000
Guizhou,Liuzhi Special Economic Zone,105.48,26.22,553400
Guizhou,Shuicheng,104.95,26.55,553600
Guizhou,Panxian,104.47,25.72,553537
Guizhou,Zunyi,106.92,27.73,563000
Guizhou,Honghuagang,106.92,27.65,563000
Guizhou,Huichuan,106.92,27.73,563000
Guizhou,Zunyi,106.83,27.53,563100
Guizhou,Tongzi,106.82,28.13,563200
Guizhou,Suiyang,107.18,27.95,563300
Guizhou,Zheng'an,107.43,28.55,563400
Guizhou,Dao Zhenzheng Gecer Miao,107.6,28.88,563500
Guizhou,Kuchuan Gelao Miao,107.88,28.53,564300
Guizhou,Fenggang,107.72,27.97,564200
Guizhou,Meitan,107.48,27.77,564100
Guizhou,Yuqing,107.88,27.22,564400
Guizhou,Xi Shui,106.22,28.32,564600
Guizhou,Chishui,105.7,28.58,564700
Guizhou,Renhuai,106.42,27.82,564500
Guizhou,Anshun,105.95,26.25,561000
Guizhou,Xixiu,105.92,26.25,561000
Guizhou,Pingba,106.25,26.42,561100
Guizhou,Puding,105.75,26.32,562100
Guizhou,Zhen Ning,105.77,26.07,561200
Guizhou,Guoling,105.62,25.95,561300
Guizhou,Ziyun Miao Miao Buyi,106.08,25.75,560800
Guizhou,Tongren,109.18,27.72,554300
Guizhou,Tongren,109.18,27.72,554300
Guizhou,Jiangkou,108.85,27.7,554400
Guizhou,Yuping,108.92,27.23,554000
Guizhou,Shizhen,108.23,27.52,555100
Guizhou,Sinan,108.25,27.93,565100
Guizhou,Yinjiang Miao,108.4,28,555200
Guizhou,Dejiang,108.12,28.27,565200
Guizhou,Along the river,108.5,28.57,565300
Guizhou,Songtao Miao,109.2,28.17,554100
Guizhou,Wanshan Special Economic Zone,109.2,27.52,554200
Guizhou,Xingyi,104.9,25.08,562400
Guizhou,Xingren,105.18,25.43,562300
Guizhou,Putian,104.95,25.78,562400
Guizhou,Qinglong,105.22,25.83,562400
Guizhou,Zhenfeng,105.65,25.38,562400
Guizhou,Wangmo,106.1,25.17,552300
Guizhou,Book of Heng,105.82,24.98,562400
Guizhou,Anlong,105.47,25.12,562400
Guizhou,Bijie,105.28,27.3,551700
Guizhou,Bijie,105.28,27.3,551700
Guizhou,Great Prefecture,105.6,27.15,551600
Guizhou,Qianxi,106.03,27.03,551500
Guizhou,Jinsha,106.22,27.47,551800
Guizhou,Weakin,105.77,26.67,552100
Guizhou,Nayong,105.38,26.78,553300
Guizhou,Hezhang,104.72,27.13,553200
Guizhou,Southeast Guizhou Miao,107.97,26.58,556000
Guizhou,Kaili,107.97,26.58,556000
Guizhou,Huangping,107.9,26.9,556100
Guizhou,Shi Bing,108.12,27.03,556200
Guizhou,Sansui,108.68,26.97,556500
Guizhou,Zhenyuan,108.42,27.05,557700
Guizhou,Cen Gong,108.82,27.18,557800
Guizhou,Tianzhu,109.2,26.92,556600
Guizhou,Jinping,109.2,26.68,556700
Guizhou,Jianhe,108.45,26.73,556400
Guizhou,Taijiang,108.32,26.67,556300
Guizhou,Liping,109.13,26.23,557300
Guizhou,Rongjiang,108.52,25.93,557200
Guizhou,Congjiang,108.9,25.75,557400
Guizhou,Leishan,108.07,26.38,557100
Guizhou,Majiang,107.58,26.5,557600
Guizhou,Danzhai,107.8,26.2,557500
Guizhou,Qiannan,107.52,26.27,558000
Guizhou,Duyun,107.52,26.27,558000
Guizhou,Fuquan,107.5,26.7,550500
Guizhou,Libo,107.88,25.42,558400
Guizhou,Guiding,107.23,26.58,551300
Guizhou,Junan,107.47,27.07,550400
Guizhou,Dushan,107.53,25.83,558200
Guizhou,Pingtang,107.32,25.83,558300
Guizhou,Luodian,106.75,25.43,550100
Guizhou,Changshun,106.45,26.03,550700
Guizhou,Longli,106.97,26.45,551200
Guizhou,Huishui,106.65,26.13,550600
Guizhou,Sandu aquarium,107.87,25.98,558100
Yunnan,Kunming,102.72,25.05,650000
Yunnan,Wuhua,102.7,25.05,650032
Yunnan,Panlong,102.72,25.03,650051
Yunnan,Guandu,102.75,25.02,650200
Yunnan,Xishan,102.67,25.03,650100
Yunnan,Dongchuan,103.18,26.08,654100
Yunnan,Chenggong,102.8,24.88,650500
Yunnan,Jinning,102.6,24.67,650600
Yunnan,Fumin,102.5,25.22,650400
Yunnan,Yiliang,103.15,24.92,652100
Yunnan,Shilin,103.27,24.77,652200
Yunnan,Songming,103.03,25.35,651700
Yunnan,Lu Dusan Miao,102.47,25.55,651500
Yunnan,Xundian,103.25,25.57,655200
Yunnan,Anning,102.48,24.92,650300
Yunnan,Qujing,103.8,25.5,655000
Yunnan,Kirin,103.8,25.5,655000
Yunnan,Martong,103.58,25.43,655100
Yunnan,Lu Liang,103.67,25.03,655699
Yunnan,Shizong,103.98,24.83,655700
Yunnan,Luoping,104.3,24.88,655800
Yunnan,Fuyuan,104.25,25.67,655500
Yunnan,Huizawa Prefecture,103.3,26.42,654200
Yunnan,Zhanyi,103.82,25.62,655500
Yunnan,Xuanwei,104.1,26.22,655400
Yunnan,Yuxi,102.55,24.35,653100
Yunnan,Jiangchuan,102.75,24.28,652600
Yunnan,Chengjiang,102.92,24.67,652500
Yunnan,Tonghai,102.75,24.12,652700
Yunnan,Huining,102.93,24.2,652800
Yunnan,Yimen,102.17,24.67,651100
Yunnan,Eshan,102.4,24.18,653200
Yunnan,Xinping,101.98,24.07,653400
Yunnan,Baoshan,99.17,25.12,678000
Yunnan,Longyang,99.17,25.12,678000
Yunnan,Shidian,99.18,24.73,678200
Yunnan,Tengchong,98.5,25.03,679100
Yunnan,Longling,98.68,24.58,678300
Yunnan,Changning,99.6,24.83,678100
Yunnan,Zhaotong,103.72,27.33,657000
Yunnan,Zhaoyang,103.72,27.33,657000
Yunnan,Ludian,103.55,27.2,657100
Yunnan,Qiaojia,102.92,26.92,654600
Yunnan,Yanjin,104.23,28.12,657500
Yunnan,Daguan,103.88,27.75,657400
Yunnan,Yongshan,103.63,28.23,657300
Yunnan,Suijiang,103.95,28.6,657700
Yunnan,Zhenxiong,104.87,27.45,657200
Yunnan,Yiliang,104.05,27.63,657600
Yunnan,Prestige,105.05,27.85,657900
Yunnan,Shuifu,104.4,28.63,657800
Yunnan,Lijiang,100.23,26.88,674100
Yunnan,Ancient,100.23,26.88,674100
Yunnan,Yulong Naxi,100.23,26.82,674100
Yunnan,Yongsheng,100.75,26.68,674200
Yunnan,Huaping,101.27,26.63,674800
Yunnan,Ningyi,100.85,27.28,674300
Yunnan,Mojiang,101.68,23.43,654800
Yunnan,Jingdong,100.83,24.45,654800
Yunnan,Jinggu,100.7,23.5,654800
Yunnan,Jiangcheng,101.85,22.58,654800
Yunnan,Lancang La Ling,99.93,22.55,654800
Yunnan,Western Union Langu,99.62,22.63,654800
Yunnan,Lincang,100.08,23.88,677000
Yunnan,Linxiang,100.08,23.88,677000
Yunnan,Fengqing,99.92,24.6,675900
Yunnan,Yunxian,100.13,24.45,675800
Yunnan,Yongde,99.25,24.03,677600
Yunnan,Zhenkang,98.83,23.78,677704
Yunnan,Gengma Tuban,99.4,23.55,677500
Yunnan,Cangyuan Qi,99.25,23.15,677400
Yunnan,Chuxiong,101.55,25.03,675000
Yunnan,Chuxiong,101.55,25.03,675000
Yunnan,Shuangbai,101.63,24.7,675100
Yunnan,Mouding,101.53,25.32,675500
Yunnan,Nanhua,101.27,25.2,675200
Yunnan,Yao'an,101.23,25.5,675300
Yunnan,Dayao,101.32,25.73,675400
Yunnan,Yongren,101.67,26.07,651400
Yunnan,Yuanmou,101.88,25.7,651300
Yunnan,Wuding,102.4,25.53,651600
Yunnan,Lufeng,102.08,25.15,651200
Yunnan,Honghehani,103.4,23.37,661400
Yunnan,Old,103.15,23.37,661000
Yunnan,Kaiyuan,103.27,23.72,661600
Yunnan,Montzi,103.4,23.37,661100
Yunnan,Pingbian Miao,103.68,22.98,661200
Yunnan,Jianshui,102.83,23.62,654300
Yunnan,Shiping,102.5,23.72,662200
Yunnan,Maitreya,103.43,24.4,652300
Yunnan,Luxi,103.77,24.53,652400
Yunnan,Yuanyang,102.83,23.23,662400
Yunnan,Honghe,102.42,23.37,654400
Yunnan,Lvchun,102.4,23,662500
Yunnan,Hekou Yao,103.97,22.52,661300
Yunnan,Wenshan,104.25,23.37,663000
Yunnan,Wenshan,104.25,23.37,663000
Yunnan,Takayama Prefecture,104.33,23.62,663100
Yunnan,Xichou,104.67,23.45,663500
Yunnan,Malipo,104.7,23.12,663600
Yunnan,Maguan,104.4,23.02,663700
Yunnan,Qiubei,104.18,24.05,663200
Yunnan,Guangnan,105.07,24.05,663300
Yunnan,Funing,105.62,23.63,663400
Yunnan,Xishuangbanna,100.8,22.02,666100
Yunnan,Jinghong,100.8,22.02,666100
Yunnan,Erhai,100.45,21.97,666200
Yunnan,Mengla,101.57,21.48,666300
Yunnan,Dali,100.23,25.6,671000
Yunnan,Dali,100.23,25.6,671000
Yunnan,Yangyi,99.95,25.67,672500
Yunnan,Xiangyun,100.55,25.48,672100
Yunnan,Binchuan,100.58,25.83,671600
Yunnan,Midu,100.48,25.35,675600
Yunnan,Nanxun,100.52,25.05,675700
Yunnan,Weishan,100.3,25.23,672400
Yunnan,Yongping,99.53,25.47,672600
Yunnan,Yunlong,99.37,25.88,672700
Yunnan,Eriyuan,99.95,26.12,671200
Yunnan,Jianchuan,99.9,26.53,671300
Yunnan,Heqing,100.18,26.57,671500
Yunnan,Dehong Jingpo,98.58,24.43,678400
Yunnan,Ruili,97.85,24.02,678600
Yunnan,Tongxi,98.58,24.43,678400
Yunnan,Lianghe,98.3,24.82,679200
Yunnan,Yingjiang,97.93,24.72,679300
Yunnan,Longchuan,97.8,24.2,678700
Yunnan,Nujiang Ling,98.85,25.85,673200
Yunnan,Lishui,98.85,25.85,673200
Yunnan,Figong,98.87,26.9,673400
Yunnan,Gongshan Dulong Nu Nu,98.67,27.73,673500
Yunnan,Lanping people Pumen,99.42,26.45,671400
Yunnan,Diqing,99.7,27.83,674400
Yunnan,Shangri -La,99.7,27.83,674400
Yunnan,Deqin,98.92,28.48,674500
Yunnan,Weixi Lang,99.28,27.18,674600
Tibet,Lhasa,91.13,29.65,850000
Tibet,City customs,91.13,29.65,850000
Tibet,Linzhou,91.25,29.9,851600
Tibet,Dangxiong,91.1,30.48,851500
Tibet,Nimu,90.15,29.45,851600
Tibet,Qushui,90.73,29.37,850600
Tibet,Dai Long Deqing,91,29.65,851400
Tibet,Dazi,91.35,29.68,850100
Tibet,Mozhu Gongka,91.73,29.83,850200
Tibet,Qamdo,97.18,31.13,854000
Tibet,Changdu,97.18,31.13,854000
Tibet,Jiangda,98.22,31.5,854100
Tibet,Gongjue,98.27,30.87,854200
Tibet,Wuqi,96.6,31.22,855600
Tibet,Dingqing,95.6,31.42,855700
Tibet,Chaya Prefecture,97.57,30.65,854300
Tibet,Babu,96.92,30.05,854600
Tibet,Zuo Gong,97.85,29.67,854400
Tibet,Mangang,98.6,29.68,854500
Tibet,Luolong,95.83,30.75,855400
Tibet,Bianba,94.7,30.93,855500
Tibet,Southern,91.77,29.23,856000
Tibet,Naidong,91.77,29.23,856100
Tibet,Zhabao,91.33,29.25,850800
Tibet,Gongga,90.98,29.3,850700
Tibet,Sangri,92.02,29.27,856200
Tibet,Qiongjie,91.68,29.03,856800
Tibet,Qu Song,92.2,29.07,856300
Tibet,Gumei,91.43,28.43,856900
Tibet,Luoza,90.87,28.38,851200
Tibet,Garcha,92.58,29.15,856400
Tibet,Longzi,92.47,28.42,856600
Tibet,Wrong,91.95,28,856700
Tibet,Langka,90.4,28.97,851100
Tibet,Shigatse,88.88,29.27,857000
Tibet,Shigatse,88.88,29.27,857000
Tibet,Nanmulin,89.1,29.68,857100
Tibet,Jiangzi,89.6,28.92,857400
Tibet,Dingri,87.12,28.67,858200
Tibet,Sakya Prefecture,88.02,28.9,857800
Tibet,Lazi,87.63,29.08,858100
Tibet,Angren,87.23,29.3,858500
Tibet,Xie Tongmen,88.27,29.43,858900
Tibet,Bailang,89.27,29.12,857300
Tibet,Rinbu,89.83,29.23,857200
Tibet,Kangma,89.68,28.57,857500
Tibet,Dingjie,87.77,28.37,857900
Tibet,Zhongba,84.03,29.77,858800
Tibet,Yadong,88.9,27.48,857600
Tibet,Kualal,85.3,28.85,858700
Tibet,Nyramu,85.98,28.17,858300
Tibet,Saga,85.23,29.33,858600
Tibet,Gangba,88.52,28.28,857700
Tibet,Naqu,92.07,31.48,852000
Tibet,Naqu,92.07,31.48,852000
Tibet,Jiali,93.25,30.65,852400
Tibet,Such as a,93.68,31.48,852300
Tibet,Nie Rong,92.3,32.12,853500
Tibet,Anto,91.68,32.27,853400
Tibet,Shenza,88.7,30.93,853100
Tibet,Suo,93.78,31.88,852200
Tibet,Bango,90.02,31.37,852500
Tibet,Baqing,94.03,31.93,852100
Tibet,Nima,87.23,31.78,853200
Tibet,Ali,80.1,32.5,859000
Tibet,Pulandian,81.17,30.3,859500
Tibet,Zada,79.8,31.48,859600
Tibet,Gal,80.1,32.5,859400
Tibet,Rita,79.72,33.38,859700
Tibet,Geji,81.12,32.4,859100
Tibet,Reform the,84.07,32.3,859200
Tibet,Guoqin,85.17,31.02,859300
Tibet,Nyingchi,94.37,29.68,860000
Tibet,Nyingchi,94.37,29.68,860100
Tibet,Gongbujiangda,93.25,29.88,860200
Tibet,Milin,94.22,29.22,860500
Tibet,Moqi,95.33,29.33,860700
Tibet,Bomi,95.77,29.87,860300
Tibet,Chada,97.47,28.67,860600
Tibet,Langxian,93.07,29.05,860400
Shaanxi,Xi'an,108.93,34.27,710000
Shaanxi,New town,108.95,34.27,710000
Shaanxi,Beilin,108.93,34.23,710000
Shaanxi,Lianhu,108.93,34.27,710003
Shaanxi,Qiaoqiao,109.07,34.27,710038
Shaanxi,Weiyang,108.93,34.28,710016
Shaanxi,Yanta,108.95,34.22,710000
Shaanxi,Yanliang,109.23,34.65,710089
Shaanxi,Lintong,109.22,34.37,710600
Shaanxi,Chang'an,108.93,34.17,710100
Shaanxi,Lantian,109.32,34.15,710500
Shaanxi,Zhouzhi,108.2,34.17,710400
Shaanxi,Household,108.6,34.1,710300
Shaanxi,Gauling,109.08,34.53,710200
Shaanxi,Tongchuan,108.93,34.9,727000
Shaanxi,Wangyi,109.07,35.07,727000
Shaanxi,Seal,109.1,35.1,727007
Shaanxi,Yaozhou,108.98,34.92,727100
Shaanxi,Yijun,109.12,35.4,727200
Shaanxi,Baoji,107.13,34.37,721000
Shaanxi,Weibin,107.15,34.37,721000
Shaanxi,Jintai,107.13,34.38,721000
Shaanxi,Chencang,107.37,34.37,721300
Shaanxi,Fengxiang,107.38,34.52,721400
Shaanxi,Qishan,107.62,34.45,722400
Shaanxi,Fufeng,107.87,34.37,722200
Shaanxi,Eyebrow,107.75,34.28,722300
Shaanxi,Longxian,106.85,34.9,721200
Shaanxi,Qianyang,107.13,34.65,721100
Shaanxi,Linyou,107.78,34.68,721500
Shaanxi,Fengxian,106.52,33.92,721700
Shaanxi,Taibai,107.32,34.07,721600
Shaanxi,Xianyang,108.7,34.33,712000
Shaanxi,Qindu,108.72,34.35,712000
Shaanxi,Yangling,108.07,34.28,712100
Shaanxi,Weicheng,108.73,34.33,712000
Shaanxi,Sanyuan,108.93,34.62,713800
Shaanxi,Puyang,108.83,34.53,713700
Shaanxi,Qianxian,108.23,34.53,713300
Shaanxi,Liquan,108.42,34.48,713200
Shaanxi,Yongshou,108.13,34.7,713400
Shaanxi,Binxian,108.08,35.03,713500
Shaanxi,Changwu,107.78,35.2,713600
Shaanxi,Xunyi,108.33,35.12,711300
Shaanxi,Chunhua,108.58,34.78,711200
Shaanxi,Martial arts,108.2,34.27,712200
Shaanxi,Xingping,108.48,34.3,713100
Shaanxi,Weinan,109.5,34.5,714000
Shaanxi,Linwei,109.48,34.5,714000
Shaanxi,Chinese,109.77,34.52,714100
Shaanxi,Tongguan,110.23,34.55,714300
Shaanxi,Dali,109.93,34.8,715100
Shaanxi,Heyang,110.15,35.23,715300
Shaanxi,Chengcheng,109.93,35.18,715200
Shaanxi,Pucheng,109.58,34.95,715500
Shaanxi,Baishui,109.58,35.18,715600
Shaanxi,Fuping,109.18,34.75,711700
Shaanxi,Korean,110.43,35.48,715400
Shaanxi,Huayin,110.08,34.57,714200
Shaanxi,Yan'an,109.48,36.6,716000
Shaanxi,Pagoda,109.48,36.6,716000
Shaanxi,Extended,110,36.58,717100
Shaanxi,Yanchuan,110.18,36.88,717200
Shaanxi,Zichang,109.67,37.13,717300
Shaanxi,Ansai,109.32,36.87,717400
Shaanxi,Zhidan,108.77,36.82,717500
Shaanxi,Ganquan,109.35,36.28,716100
Shaanxi,Rich,109.37,35.98,727500
Shaanxi,Luochuan,109.43,35.77,727400
Shaanxi,Yichuan,110.17,36.05,716200
Shaanxi,Huanglong,109.83,35.58,715700
Shaanxi,Huangling,109.25,35.58,727300
Shaanxi,Hanzhong,107.02,33.07,723000
Shaanxi,Hantai,107.03,33.07,723000
Shaanxi,Nanzheng,106.93,33,723100
Shaanxi,Chenggu,107.33,33.15,723200
Shaanxi,Prefecture,107.55,33.22,723300
Shaanxi,Xixiang,107.77,32.98,723500
Shaanxi,Mian,106.67,33.15,724200
Shaanxi,Ningqiang,106.25,32.83,724400
Shaanxi,Lueyang,106.15,33.33,724300
Shaanxi,Zhenba,107.9,32.53,723600
Shaanxi,Liuba,106.92,33.62,724100
Shaanxi,Ferping,107.98,33.53,723400
Shaanxi,Yulin,109.73,38.28,719000
Shaanxi,Yuyang,109.75,38.28,719000
Shaanxi,Shenmu,110.5,38.83,719300
Shaanxi,Fugu,111.07,39.03,719400
Shaanxi,Hengshan,109.28,37.95,719200
Shaanxi,Jingbian,108.8,37.6,718500
Shaanxi,Dingbian,107.6,37.58,718600
Shaanxi,Suide,110.25,37.5,718000
Shaanxi,Mizhi,110.18,37.75,718100
Shaanxi,Good,110.48,38.02,719200
Shaanxi,Wubao,110.73,37.45,718200
Shaanxi,Qingxi,110.12,37.08,718300
Shaanxi,Zizhou,110.03,37.62,718400
Shaanxi,Ankang,109.02,32.68,725000
Shaanxi,Hanbin,109.02,32.68,725000
Shaanxi,Hanyin,108.5,32.9,725100
Shaanxi,Shiquan,108.25,33.05,725200
Shaanxi,Ningshan,108.32,33.32,711699
Shaanxi,Ziyang,108.53,32.52,725300
Shaanxi,Lanji,108.9,32.32,725400
Shaanxi,Pingli,109.35,32.4,725500
Shaanxi,Zhenping,109.52,31.88,725600
Shaanxi,Xunyang,109.38,32.83,725700
Shaanxi,Baihe,110.1,32.82,725800
Shaanxi,Shangluo,109.93,33.87,726000
Shaanxi,Shangzhou,109.93,33.87,726000
Shaanxi,Luonan,110.13,34.08,726100
Shaanxi,Danfeng,110.33,33.7,726200
Shaanxi,Shangnan,110.88,33.53,726300
Shaanxi,Shanyang,109.88,33.53,726400
Shaanxi,Zhen'an,109.15,33.43,711500
Shaanxi,Lishui,109.1,33.68,711400
Gansu,Lan'Zhou,103.82,36.07,730000
Gansu,City customs,103.83,36.05,730030
Gansu,Xigu,103.62,36.1,730060
Gansu,Red ancient zone,102.87,36.33,730084
Gansu,Yongdeng,103.27,36.73,730300
Gansu,Yulan,103.95,36.33,730200
Gansu,Yuzhong,104.12,35.85,730100
Gansu,Jiayuguan,98.27,39.8,735100
Gansu,Jinchang,102.18,38.5,737100
Gansu,Jinsheng,102.18,38.5,737100
Gansu,Yongchang,101.97,38.25,737200
Gansu,Silver,104.18,36.55,730900
Gansu,Silver,104.18,36.55,730900
Gansu,Pingchuan,104.83,36.73,730913
Gansu,Jingyuan,104.68,36.57,730600
Gansu,Huining,105.05,35.7,730700
Gansu,Jingtai,104.07,37.15,730400
Gansu,Tianshui,105.72,34.58,741000
Gansu,Qingshui,106.13,34.75,741400
Gansu,Qin'an,105.67,34.87,741600
Gansu,Gangu,105.33,34.73,741200
Gansu,Wushan,104.88,34.72,741300
Gansu,Zhangjiachuan,106.22,35,741500
Gansu,Wuwei,102.63,37.93,733000
Gansu,Liangzhou,102.63,37.93,733000
Gansu,Minqin,103.08,38.62,733300
Gansu,Gulang,102.88,37.47,733100
Gansu,Tianzhu,103.13,36.98,733200
Gansu,Zhangye,100.45,38.93,734000
Gansu,Ganzhou,100.45,38.93,734000
Gansu,Su Nan Yugu,99.62,38.83,734400
Gansu,Minle,100.82,38.43,734500
Gansu,Linze,100.17,39.13,734200
Gansu,Gaotai,99.82,39.38,734300
Gansu,Shandan,101.08,38.78,734100
Gansu,Pingliang,106.67,35.55,744000
Gansu,District,106.67,35.55,744000
Gansu,Xichuan,107.37,35.33,744300
Gansu,Lingtai,107.62,35.07,744400
Gansu,Chongxin,107.03,35.3,744200
Gansu,Huating,106.65,35.22,744100
Gansu,Zhuanglang,106.05,35.2,744600
Gansu,Jingning,105.72,35.52,743400
Gansu,Jiuquan,98.52,39.75,735000
Gansu,Suzhou,98.52,39.75,735000
Gansu,Jinda,98.9,39.98,735300
Gansu,Subei,94.88,39.52,736300
Gansu,Aksachabak,94.33,39.63,736400
Gansu,Yumen,97.05,40.28,735211
Gansu,Dunhuang,94.67,40.13,736200
Gansu,Qingyang,107.63,35.73,745000
Gansu,Xifeng,107.63,35.73,745000
Gansu,Qingcheng,107.88,36,745100
Gansu,County,107.3,36.58,745700
Gansu,Huachi,107.98,36.47,745600
Gansu,Heshui,108.02,35.82,745400
Gansu,Zhengning,108.37,35.5,745300
Gansu,Ningxian,107.92,35.5,745200
Gansu,Zhenyuan,107.2,35.68,744500
Gansu,Dingxi,104.62,35.58,743000
Gansu,Stable,104.62,35.58,744300
Gansu,Tongwei,105.25,35.2,743300
Gansu,Longxi,104.63,35,748100
Gansu,Weiyuan,104.22,35.13,748200
Gansu,Linyi,103.87,35.38,730500
Gansu,Zhang,104.47,34.85,748300
Gansu,Qixian,104.03,34.43,748400
Gansu,Longnan,104.92,33.4,746000
Gansu,Wudu,104.92,33.4,746000
Gansu,County,105.72,33.73,742500
Gansu,Wenxian,104.68,32.95,746400
Gansu,Dangchang,104.38,34.05,748500
Gansu,Kang,105.6,33.33,746500
Gansu,Xihe,105.3,34.02,742100
Gansu,Ritual,105.17,34.18,742200
Gansu,Huixian,106.08,33.77,742300
Gansu,Two counties,106.3,33.92,742400
Gansu,Linxia,103.22,35.6,731100
Gansu,Linxia,103.22,35.6,731100
Gansu,Linxia,103,35.5,731800
Gansu,Kangle,103.72,35.37,731500
Gansu,Yongjing,103.32,35.93,731600
Gansu,Guanghe,103.58,35.48,731300
Gansu,Hezheng,103.35,35.43,731200
Gansu,Dongxiang Topo,103.4,35.67,731400
Gansu,Gannan,102.92,34.98,747000
Gansu,Cooperative market,102.92,34.98,747000
Gansu,Lintan,103.35,34.7,747500
Gansu,Tonini Prefecture,103.5,34.58,747600
Gansu,Zhouqu,104.37,33.78,746300
Gansu,Diebu,103.22,34.05,747400
Gansu,Maqu,102.07,34,747300
Gansu,Luqu,102.48,34.58,747200
Gansu,Xiahe,102.52,35.2,747100
Qinghai,Xining,101.78,36.62,810000
Qinghai,East,101.8,36.62,617000
Qinghai,District,101.78,36.62,545000
Qinghai,Western,101.77,36.62,617000
Qinghai,North of the,101.77,36.67,810000
Qinghai,Datong Tuju,101.68,36.93,232000
Qinghai,Langzhong,101.57,36.5,811600
Qinghai,Yiyuan,101.27,36.68,812100
Qinghai,Haidong,102.12,36.5,810600
Qinghai,Ping'an,102.12,36.5,622600
Qinghai,Minhe Ethnic Tuju,102.8,36.33,810800
Qinghai,Ledu,102.4,36.48,810700
Qinghai,Mutual Aid Turkic,101.95,36.83,810500
Qinghai,Hua Long,102.27,36.1,422200
Qinghai,Xunhua Sarah,102.48,35.85,811100
Qinghai,Haibei,100.9,36.97,812200
Qinghai,Menyuan,101.62,37.38,810300
Qinghai,Qilian,100.25,38.18,810400
Qinghai,Haiyan,100.98,36.9,812200
Qinghai,Gangcha,100.13,37.33,812300
Qinghai,Huangnan,102.02,35.52,811300
Qinghai,Tongren,102.02,35.52,811300
Qinghai,Sinaita Prefecture,102.03,35.93,811200
Qinghai,Zeku,101.47,35.03,811400
Qinghai,Henan,101.6,34.73,811500
Qinghai,Hainan,100.62,36.28,16000
Qinghai,Republican,100.62,36.28,238200
Qinghai,Tongde,100.57,35.25,813200
Qinghai,Guide,101.43,36.05,811700
Qinghai,Xinghai,99.98,35.58,813300
Qinghai,Guinan,100.75,35.58,413200
Qinghai,Golog,100.23,34.48,814000
Qinghai,Maqin,100.23,34.48,46400
Qinghai,Banma,100.73,32.93,814300
Qinghai,Gande,99.9,33.97,814100
Qinghai,Daigi,99.65,33.75,814200
Qinghai,Koshi,101.48,33.43,624700
Qinghai,Mado,98.18,34.92,813500
Qinghai,Yushu,97.02,33,815000
Qinghai,Yushu,97.02,33,815000
Qinghai,Miscellaneous,95.3,32.9,815300
Qinghai,Duoduo,97.1,33.37,815100
Qinghai,Zhiduo,95.62,33.85,815400
Qinghai,Qiqian,96.48,32.2,815200
Qinghai,Qu Ma Lai,95.8,34.13,815500
Qinghai,Haixi,97.37,37.37,817000
Qinghai,Gulmud,94.9,36.42,816000
Qinghai,Delingha,97.37,37.37,817000
Qinghai,Wulan,98.48,36.93,817100
Qinghai,Dulan,98.08,36.3,816100
Qinghai,Tianjun,99.02,37.3,817200
Ningxia,Yinchuan,106.28,38.47,750000
Ningxia,Xingqing,106.28,38.48,750000
Ningxia,Xixia,106.18,38.48,750000
Ningxia,Jinfeng,106.25,38.47,750000
Ningxia,Yongning,106.25,38.28,745200
Ningxia,Helan,106.35,38.55,750200
Ningxia,Lingwu,106.33,38.1,750400
Ningxia,Shizuishan,106.38,39.02,753000
Ningxia,Dawukou,106.38,39.02,753000
Ningxia,Huinong,106.78,39.25,753200
Ningxia,Pingluo,106.53,38.9,753400
Ningxia,Wuzhong,106.2,37.98,751100
Ningxia,Litong,106.2,37.98,751100
Ningxia,Yanchi,107.4,37.78,751500
Ningxia,Tongxin,105.92,36.98,751300
Ningxia,Bronze Gorge,106.07,38.02,751600
Ningxia,Guyuan,106.28,36,756000
Ningxia,Original state,106.28,36,756000
Ningxia,Xiji,105.73,35.97,42200
Ningxia,Longde,106.12,35.62,756300
Ningxia,Puyuan,106.33,35.48,756400
Ningxia,Pengyang,106.63,35.85,756500
Ningxia,Zhongwei,105.18,37.52,755000
Ningxia,Shapotou,105.18,37.52,524000
Ningxia,Zhongning,105.67,37.48,745200
Ningxia,Haiyuan,105.65,36.57,755200
Xinjiang,Urumqi,87.62,43.82,830000
Xinjiang,Tianshan,87.65,43.78,830000
Xinjiang,Shaybak,87.6,43.78,830000
Xinjiang,New urban,87.6,43.85,830000
Xinjiang,Water milling,87.63,43.83,830000
Xinjiang,Toton River,87.42,43.87,830000
Xinjiang,Daban,88.3,43.35,37000
Xinjiang,Dongshan,87.68,43.95,154100
Xinjiang,Urumqi,87.6,43.8,830000
Xinjiang,Karamay,84.87,45.6,834000
Xinjiang,Dushanzi,84.85,44.32,558200
Xinjiang,Karamay,84.87,45.6,834000
Xinjiang,White -alkali beach,85.13,45.7,834000
Xinjiang,Urho,85.68,46.08,834000
Xinjiang,Turpan,89.17,42.95,838000
Xinjiang,Turpan,89.17,42.95,838000
Xinjiang,Shan Shan,90.22,42.87,838200
Xinjiang,Tocozon,88.65,42.78,838100
Xinjiang,Hami,93.52,42.83,839000
Xinjiang,Hami,93.52,42.83,839100
Xinjiang,Yion,94.7,43.25,839300
Xinjiang,Changji,87.3,44.02,831100
Xinjiang,Changji,87.3,44.02,831100
Xinjiang,Fukang,87.98,44.15,831500
Xinjiang,Miyao,87.65,43.97,831400
